student_id,axis,axis_ok,meta_ok,case_id,benchmark,condition,model,prompt,K,majority_answer,ground_truth,subject,year,n_distinct_answers,n_unparseable,C,A,R_0,R_1,R_2,R_wilson,majority_is_correct,R_wilson_recomputed
S036,C,True,True,aime_128,aime,b,gpt-4.1,zero_shot,50,729,371,,2018.0,32,1,0.12,0.02,0.02,0.0,0.0,0.0035,False,0.003539
S036,C,True,True,aime_160,aime,a,gpt-4.1-mini,zero_shot,50,144,504,,2016.0,26,0,0.16,0.06,0.06,0.0,0.0,0.0206,False,0.020615
S036,C,True,True,aime_160,aime,b,gpt-4.1,zero_shot,50,24,504,,2016.0,14,0,0.3,0.02,0.02,0.0,0.0,0.0035,False,0.003539
S036,C,True,True,aime_159,aime,a,gpt-4.1-mini,zero_shot,50,52,616,,1995.0,33,0,0.08,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_159,aime,b,gpt-4.1,zero_shot,50,27,616,,1995.0,27,0,0.18,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_023,aime,a,gpt-4.1-mini,zero_shot,50,17,18,,2015.0,19,0,0.14,0.02,0.02,0.0,0.0,0.0035,False,0.003539
S036,C,True,True,aime_023,aime,b,gpt-4.1,zero_shot,50,13,18,,2015.0,10,0,0.38,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_087,aime,a,gpt-4.1-mini,zero_shot,50,340,510,,2025.0,49,0,0.04,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_087,aime,b,gpt-4.1,zero_shot,50,675,510,,2025.0,33,0,0.12,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_088,aime,a,gpt-4.1-mini,zero_shot,50,157,61,,2012.0,44,0,0.06,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_088,aime,b,gpt-4.1,zero_shot,50,71,61,,2012.0,36,0,0.12,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_093,aime,a,gpt-4.1-mini,zero_shot,50,125,756,,2018.0,24,0,0.2,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_093,aime,b,gpt-4.1,zero_shot,50,120,756,,2018.0,21,0,0.1,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_174,aime,a,gpt-4.1-mini,zero_shot,50,91,11,,2010.0,17,0,0.38,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_174,aime,b,gpt-4.1,zero_shot,50,13,11,,2010.0,13,0,0.36,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_067,aime,a,gpt-4.1-mini,zero_shot,50,472,373,,2012.0,45,0,0.06,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_067,aime,b,gpt-4.1,zero_shot,50,784,373,,2012.0,15,0,0.58,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_083,aime,a,gpt-4.1-mini,zero_shot,50,120,61,,1986.0,33,0,0.1,0.04,0.04,0.0,0.0,0.011,False,0.011039
S036,C,True,True,aime_083,aime,b,gpt-4.1,zero_shot,50,120,61,,1986.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_052,aime,a,gpt-4.1-mini,zero_shot,50,_UNPARSEABLE_,484,,2003.0,36,12,0.24,0.02,0.02,0.0,0.0,0.0035,False,0.003539
S036,C,True,True,aime_052,aime,b,gpt-4.1,zero_shot,50,360,484,,2003.0,22,1,0.14,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_194,aime,a,gpt-4.1-mini,zero_shot,50,34,135,,1991.0,30,0,0.1,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_194,aime,b,gpt-4.1,zero_shot,50,13,135,,1991.0,25,0,0.18,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_140,aime,a,gpt-4.1-mini,zero_shot,50,144,73,,1990.0,5,5,0.78,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_140,aime,b,gpt-4.1,zero_shot,50,144,73,,1990.0,17,0,0.5,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_019,aime,a,gpt-4.1-mini,zero_shot,50,168,840,,1988.0,32,0,0.18,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_019,aime,b,gpt-4.1,zero_shot,50,728,840,,1988.0,21,1,0.22,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_068,aime,a,gpt-4.1-mini,zero_shot,50,14,23,,1990.0,11,0,0.48,0.04,0.04,0.0,0.0,0.011,False,0.011039
S036,C,True,True,aime_068,aime,b,gpt-4.1,zero_shot,50,120,23,,1990.0,7,0,0.66,0.06,0.06,0.0,0.0,0.0206,False,0.020615
S036,C,True,True,aime_075,aime,a,gpt-4.1-mini,zero_shot,50,109,9,,2006.0,40,0,0.06,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_075,aime,b,gpt-4.1,zero_shot,50,197,9,,2006.0,8,0,0.66,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_173,aime,a,gpt-4.1-mini,zero_shot,50,57,132,,2016.0,38,0,0.06,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_173,aime,b,gpt-4.1,zero_shot,50,121,132,,2016.0,17,0,0.6,0.02,0.02,0.0,0.0,0.0035,False,0.003539
S036,C,True,True,aime_155,aime,a,gpt-4.1-mini,zero_shot,50,687,699,,2024.0,48,0,0.06,0.0,0.0,0.0,0.0,0.0,False,0.0
S036,C,True,True,aime_155,aime,b,gpt-4.1,zero_shot,50,972,699,,2024.0,37,0,0.08,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,gpqa_d_012,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,D,Chemistry,,3,0,0.48,0.48,0.48,0.0,0.0,0.347969,True,0.347971
S044,B,True,True,gpqa_d_012,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,D,Chemistry,,4,0,0.52,0.26,0.26,0.0,0.0,0.158714,False,0.158715
S044,B,True,True,gpqa_d_180,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,C,Physics,,4,0,0.44,0.2,0.2,0.0,0.0,0.112436,False,0.112438
S044,B,True,True,gpqa_d_180,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,C,Physics,,5,7,0.32,0.32,0.32,0.0,0.0,0.20758,True,0.207582
S044,B,True,True,gpqa_d_076,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,B,Chemistry,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,gpqa_d_076,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,B,Chemistry,,4,0,0.5,0.12,0.12,0.0,0.0,0.056175,False,0.056176
S044,B,True,True,gpqa_d_008,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,D,Chemistry,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,gpqa_d_008,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,D,Chemistry,,3,0,0.64,0.34,0.34,0.0,0.0,0.224368,False,0.224369
S044,B,True,True,gpqa_d_025,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,C,Chemistry,,2,0,0.98,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,gpqa_d_025,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,C,Chemistry,,3,0,0.64,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,gpqa_d_151,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,A,Biology,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S044,B,True,True,gpqa_d_151,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Biology,,4,0,0.56,0.56,0.56,0.063613,0.0,0.423058,True,0.42306
S044,B,True,True,gpqa_d_190,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,C,Chemistry,,4,0,0.46,0.46,0.46,0.0,0.0,0.329694,True,0.329697
S044,B,True,True,gpqa_d_190,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,C,Chemistry,,4,0,0.58,0.58,0.58,0.086441,0.0,0.442332,True,0.442334
S044,B,True,True,gpqa_d_040,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,D,Physics,,2,0,0.68,0.32,0.32,0.0,0.0,0.20758,False,0.207582
S044,B,True,True,gpqa_d_040,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,D,D,Physics,,2,0,0.9,0.9,0.9,0.6,0.3,0.786395,True,0.786398
S044,B,True,True,gpqa_d_059,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,C,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S044,B,True,True,gpqa_d_059,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,C,Physics,,3,0,0.88,0.88,0.88,0.555038,0.230077,0.761949,True,0.761952
S044,B,True,True,gpqa_d_170,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,A,Chemistry,,4,1,0.7,0.2,0.2,0.0,0.0,0.112436,False,0.112438
S044,B,True,True,gpqa_d_170,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Chemistry,,5,11,0.26,0.26,0.26,0.0,0.0,0.158714,True,0.158715
S044,B,True,True,gpqa_d_150,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,_UNPARSEABLE_,C,Physics,,1,50,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,gpqa_d_150,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,_UNPARSEABLE_,C,Physics,,1,50,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,gpqa_d_132,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,B,Chemistry,,5,6,0.48,0.34,0.34,0.0,0.0,0.224368,False,0.224369
S044,B,True,True,gpqa_d_132,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,B,Chemistry,,4,4,0.42,0.42,0.42,0.0,0.0,0.293748,True,0.29375
S044,B,True,True,gpqa_d_103,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S044,B,True,True,gpqa_d_103,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,B,Physics,,4,1,0.68,0.68,0.68,0.213524,0.0,0.541894,True,0.541897
S044,B,True,True,gpqa_d_047,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,B,Chemistry,,5,8,0.32,0.02,0.02,0.0,0.0,0.003539,False,0.003539
S044,B,True,True,gpqa_d_047,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,B,Chemistry,,4,16,0.46,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,gpqa_d_024,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,A,Chemistry,,2,0,0.62,0.62,0.62,0.134614,0.0,0.481502,True,0.481504
S044,B,True,True,gpqa_d_024,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Chemistry,,4,0,0.38,0.38,0.38,0.0,0.0,0.258626,True,0.258628
S044,B,True,True,gpqa_d_111,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,C,Physics,,2,0,0.98,0.02,0.02,0.0,0.0,0.003539,False,0.003539
S044,B,True,True,gpqa_d_111,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,C,Physics,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,gpqa_d_071,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,D,Chemistry,,4,0,0.62,0.62,0.62,0.134614,0.0,0.481502,True,0.481504
S044,B,True,True,gpqa_d_071,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,D,D,Chemistry,,4,0,0.64,0.64,0.64,0.16,0.0,0.501408,True,0.50141
S044,B,True,True,gpqa_d_165,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Physics,,2,0,0.98,0.98,0.98,0.84,0.7,0.895043,True,0.895046
S044,B,True,True,gpqa_d_165,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,D,B,Physics,,4,0,0.3,0.28,0.28,0.0,0.0,0.17474,False,0.174742
S044,B,True,True,gpqa_d_036,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,B,Chemistry,,4,0,0.64,0.06,0.06,0.0,0.0,0.020615,False,0.020615
S044,B,True,True,gpqa_d_036,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,B,Chemistry,,4,0,0.7,0.04,0.04,0.0,0.0,0.011039,False,0.011039
S044,B,True,True,gpqa_d_048,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,A,Chemistry,,4,0,0.4,0.36,0.36,0.0,0.0,0.241386,False,0.241387
S044,B,True,True,gpqa_d_048,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Chemistry,,4,0,0.38,0.38,0.38,0.0,0.0,0.258626,True,0.258628
S044,B,True,True,gpqa_d_113,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,B,Chemistry,,2,0,0.76,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,gpqa_d_113,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,D,B,Chemistry,,3,0,0.58,0.02,0.02,0.0,0.0,0.003539,False,0.003539
S044,B,True,True,gpqa_d_156,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,C,Biology,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S044,B,True,True,gpqa_d_156,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,C,Biology,,2,0,0.92,0.92,0.92,0.648707,0.377414,0.811615,True,0.811618
S044,B,True,True,gpqa_d_072,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,A,Physics,,2,0,0.98,0.98,0.98,0.84,0.7,0.895043,True,0.895046
S044,B,True,True,gpqa_d_072,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Physics,,2,0,0.92,0.92,0.92,0.648707,0.377414,0.811615,True,0.811618
S044,B,True,True,gpqa_d_065,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S044,B,True,True,gpqa_d_065,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,B,Physics,,2,0,0.62,0.62,0.62,0.134614,0.0,0.481502,True,0.481504
S044,B,True,True,gpqa_d_196,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,A,Chemistry,,2,0,0.84,0.16,0.16,0.0,0.0,0.083373,False,0.083374
S044,B,True,True,gpqa_d_196,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,A,Chemistry,,3,0,0.42,0.4,0.4,0.0,0.0,0.276082,False,0.276084
S044,B,True,True,aime_081,aime,a,gpt-4.1-mini,zero_shot,50,3,91,,2007.0,19,0,0.16,0.04,0.04,0.0,0.0,0.011039,False,0.011039
S044,B,True,True,aime_081,aime,b,gpt-4.1-mini,chain_of_thought,50,1,91,,2007.0,17,0,0.16,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_068,aime,a,gpt-4.1-mini,zero_shot,50,3,23,,1990.0,19,0,0.22,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_068,aime,b,gpt-4.1-mini,chain_of_thought,50,3,23,,1990.0,16,0,0.18,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_153,aime,a,gpt-4.1-mini,zero_shot,50,116,117,,1990.0,17,0,0.24,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_153,aime,b,gpt-4.1-mini,chain_of_thought,50,3,117,,1990.0,15,0,0.22,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_045,aime,a,gpt-4.1-mini,zero_shot,50,195,195,,2012.0,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S044,B,True,True,aime_045,aime,b,gpt-4.1-mini,chain_of_thought,50,195,195,,2012.0,3,0,0.96,0.96,0.96,0.764041,0.568082,0.865397,True,0.865399
S044,B,True,True,aime_168,aime,a,gpt-4.1-mini,zero_shot,50,25,124,,2006.0,20,0,0.24,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_168,aime,b,gpt-4.1-mini,chain_of_thought,50,1,124,,2006.0,16,0,0.22,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_007,aime,a,gpt-4.1-mini,zero_shot,50,3,129,,2003.0,23,0,0.14,0.14,0.14,0.0,0.0,0.069507,False,0.069508
S044,B,True,True,aime_007,aime,b,gpt-4.1-mini,chain_of_thought,50,10,129,,2003.0,20,0,0.16,0.04,0.04,0.0,0.0,0.011039,False,0.011039
S044,B,True,True,aime_056,aime,a,gpt-4.1-mini,zero_shot,50,24,31,,2021.0,16,0,0.16,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_056,aime,b,gpt-4.1-mini,chain_of_thought,50,24,31,,2021.0,13,0,0.4,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_001,aime,a,gpt-4.1-mini,zero_shot,50,73,73,,2024.0,13,0,0.36,0.36,0.36,0.0,0.0,0.241386,True,0.241387
S044,B,True,True,aime_001,aime,b,gpt-4.1-mini,chain_of_thought,50,73,73,,2024.0,14,0,0.36,0.36,0.36,0.0,0.0,0.241386,True,0.241387
S044,B,True,True,aime_171,aime,a,gpt-4.1-mini,zero_shot,50,3,51,,1995.0,11,0,0.32,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_171,aime,b,gpt-4.1-mini,chain_of_thought,50,2,51,,1995.0,9,0,0.34,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_154,aime,a,gpt-4.1-mini,zero_shot,50,217,927,,2004.0,34,0,0.12,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_154,aime,b,gpt-4.1-mini,chain_of_thought,50,0,927,,2004.0,10,0,0.32,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_113,aime,a,gpt-4.1-mini,zero_shot,50,9,882,,2004.0,8,0,0.4,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_113,aime,b,gpt-4.1-mini,chain_of_thought,50,1,882,,2004.0,9,0,0.42,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_017,aime,a,gpt-4.1-mini,zero_shot,50,0,601,,2024.0,10,0,0.34,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_017,aime,b,gpt-4.1-mini,chain_of_thought,50,0,601,,2024.0,11,0,0.3,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_164,aime,a,gpt-4.1-mini,zero_shot,50,0,958,,2012.0,16,0,0.16,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_164,aime,b,gpt-4.1-mini,chain_of_thought,50,13,958,,2012.0,14,0,0.24,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_070,aime,a,gpt-4.1-mini,zero_shot,50,2,14,,2008.0,7,0,0.4,0.26,0.26,0.0,0.0,0.158714,False,0.158715
S044,B,True,True,aime_070,aime,b,gpt-4.1-mini,chain_of_thought,50,2,14,,2008.0,12,0,0.38,0.1,0.1,0.0,0.0,0.043475,False,0.043476
S044,B,True,True,aime_016,aime,a,gpt-4.1-mini,zero_shot,50,19,19,,1987.0,7,0,0.6,0.6,0.6,0.110102,0.0,0.461812,True,0.461814
S044,B,True,True,aime_016,aime,b,gpt-4.1-mini,chain_of_thought,50,19,19,,1987.0,13,0,0.2,0.2,0.2,0.0,0.0,0.112436,True,0.112438
S044,B,True,True,aime_177,aime,a,gpt-4.1-mini,zero_shot,50,0,463,,1999.0,13,0,0.28,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_177,aime,b,gpt-4.1-mini,chain_of_thought,50,0,463,,1999.0,12,0,0.24,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_181,aime,a,gpt-4.1-mini,zero_shot,50,1,947,,1989.0,16,0,0.24,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_181,aime,b,gpt-4.1-mini,chain_of_thought,50,1,947,,1989.0,17,0,0.34,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_023,aime,a,gpt-4.1-mini,zero_shot,50,2,18,,2015.0,27,0,0.12,0.08,0.08,0.0,0.0,0.031549,False,0.03155
S044,B,True,True,aime_023,aime,b,gpt-4.1-mini,chain_of_thought,50,2,18,,2015.0,32,0,0.1,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_165,aime,a,gpt-4.1-mini,zero_shot,50,0,336,,2025.0,19,0,0.24,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_165,aime,b,gpt-4.1-mini,chain_of_thought,50,0,336,,2025.0,17,0,0.3,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_009,aime,a,gpt-4.1-mini,zero_shot,50,2,130,,1983.0,10,0,0.3,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_009,aime,b,gpt-4.1-mini,chain_of_thought,50,2,130,,1983.0,9,0,0.3,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_112,aime,a,gpt-4.1-mini,zero_shot,50,0,33,,2023.0,11,0,0.2,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_112,aime,b,gpt-4.1-mini,chain_of_thought,50,0,33,,2023.0,11,0,0.36,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_025,aime,a,gpt-4.1-mini,zero_shot,50,196,196,,1998.0,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S044,B,True,True,aime_025,aime,b,gpt-4.1-mini,chain_of_thought,50,196,196,,1998.0,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S044,B,True,True,aime_175,aime,a,gpt-4.1-mini,zero_shot,50,2,997,,1993.0,21,0,0.32,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_175,aime,b,gpt-4.1-mini,chain_of_thought,50,2,997,,1993.0,20,0,0.24,0.0,0.0,0.0,0.0,0.0,False,0.0
S044,B,True,True,aime_018,aime,a,gpt-4.1-mini,zero_shot,50,283,283,,1989.0,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S044,B,True,True,aime_018,aime,b,gpt-4.1-mini,chain_of_thought,50,283,283,,1989.0,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S044,B,True,True,aime_099,aime,a,gpt-4.1-mini,zero_shot,50,750,750,,1997.0,10,0,0.42,0.42,0.42,0.0,0.0,0.293748,True,0.29375
S044,B,True,True,aime_099,aime,b,gpt-4.1-mini,chain_of_thought,50,4,750,,1997.0,13,0,0.34,0.02,0.02,0.0,0.0,0.003539,False,0.003539
S045,B,True,True,gpqa_d_042,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,D,Chemistry,,4,0,0.38,0.06,0.06,0.0,0.0,0.0206,False,0.020615
S045,B,True,True,gpqa_d_042,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,D,Chemistry,,4,0,0.34,0.1,0.1,0.0,0.0,0.0435,False,0.043476
S045,B,True,True,gpqa_d_093,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,A,Chemistry,,3,0,0.92,0.06,0.06,0.0,0.0,0.0206,False,0.020615
S045,B,True,True,gpqa_d_093,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,A,Chemistry,,3,0,0.86,0.08,0.08,0.0,0.0,0.0315,False,0.03155
S045,B,True,True,gpqa_d_064,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,A,Chemistry,,2,0,0.62,0.62,0.62,0.1346,0.0,0.4815,True,0.481504
S045,B,True,True,gpqa_d_064,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Chemistry,,2,0,0.88,0.88,0.88,0.555,0.2301,0.7619,True,0.761952
S045,B,True,True,gpqa_d_051,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,A,Physics,,2,0,0.98,0.98,0.98,0.84,0.7,0.895,True,0.895046
S045,B,True,True,gpqa_d_051,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Physics,,3,1,0.96,0.96,0.96,0.764,0.5681,0.8654,True,0.865399
S045,B,True,True,gpqa_d_148,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Chemistry,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S045,B,True,True,gpqa_d_148,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,B,Chemistry,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S045,B,True,True,gpqa_d_073,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S045,B,True,True,gpqa_d_073,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,B,Physics,,3,8,0.78,0.78,0.78,0.3658,0.0,0.6476,True,0.647585
S045,B,True,True,gpqa_d_026,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Biology,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S045,B,True,True,gpqa_d_026,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,B,Biology,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S045,B,True,True,gpqa_d_127,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,A,Biology,,3,0,0.56,0.38,0.38,0.0,0.0,0.2586,False,0.258628
S045,B,True,True,gpqa_d_127,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,B,A,Biology,,4,0,0.38,0.34,0.34,0.0,0.0,0.2244,False,0.224369
S045,B,True,True,gpqa_d_045,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,A,Chemistry,,4,0,0.54,0.54,0.54,0.0416,0.0,0.404,True,0.403989
S045,B,True,True,gpqa_d_045,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,A,Chemistry,,5,7,0.28,0.26,0.26,0.0,0.0,0.1587,False,0.158715
S045,B,True,True,gpqa_d_081,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,D,Chemistry,,3,0,0.52,0.0,0.0,0.0,0.0,0.0,False,0.0
S045,B,True,True,gpqa_d_081,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,D,Chemistry,,2,0,0.86,0.0,0.0,0.0,0.0,0.0,False,0.0
S045,B,True,True,gpqa_d_008,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,D,Chemistry,,3,0,0.82,0.16,0.16,0.0,0.0,0.0834,False,0.083374
